RegionID,SizeRank,RegionName,RegionType,StateName,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
394935,42,"Oklahoma City, OK",Msa,OK,5557.3742,5264.4715,5264.8071,5351.221,5717.8811,5637.6258,6306.3858,6091.9117,6273.7374,5992.7321,6130.7721,5881.9344,6268.355,5806.9709,5957.8481,6572.0602,6070.2894,6499.4045,6508.0173,6664.6677,6640.4585,6115.9192,6526.8161,6683.4948,6235.8981,6197.1308,4833.804,5647.9731,7507.5374,6942.0657,6023.4642,5943.651,7185.1316,7090.3463,7399.7678,7312.8872,7447.2701,7249.4866,7038.0709,7686.7326,7369.0197,10587.7389,11596.5611,13166.8798,11896.2399,12558.8801
394807,43,"Louisville-Jefferson County, KY",Msa,KY,8210.9776,6923.4646,7032.5446,7471.7521,8338.5129,7053.2249,8512.5959,9299.1849,9277.7708,9174.6,8529.6437,8194.3657,8039.2266,7830.9009,7364.8662,7759.7535,7776.3342,8662.344,9483.2049,8993.4593,8996.8241,8517.3557,8090.5462,7690.1304,7660.2633,6944.9723,6137.2063,7161.1064,8349.6541,8484.7315,7811.4367,8426.1576,10013.463,9510.8977,9691.9555,9954.9428,9041.7803,8320.2568,8028.2814,9797.4081,8423.8559,8369.5768,12529.1095,11628.0501,12186.4602,11284.8596
394669,44,"Hartford, CT",Msa,CT,12054.6696,10531.4393,10902.1336,10806.2907,12861.3599,11956.4901,12212.0635,11765.9431,10765.3947,11465.8747,11078.4678,10605.7967,10556.8555,9672.0781,10796.7915,9472.341,9812.369,11125.8211,10681.1527,11605.4835,11271.6509,10916.7011,10848.9023,11045.5224,10376.4674,9127.4322,9752.4161,9990.0941,11447.1879,10878.7093,10095.6355,12641.3711,13128.971,13159.8337,13528.4585,14324.0875,14417.66,13812.6531,11426.1171,13431.2402,14993.5083,15654.3371,19342.771,19003.6037,20814.8321,16887.6866
395022,45,"Richmond, VA",Msa,VA,8986.3476,8951.1564,8111.9116,9432.3043,9241.9438,9164.609,10140.5652,10239.7047,9902.0938,9546.5221,9033.421,9507.9393,9798.8875,9059.6991,9227.7531,8635.9788,8970.5721,9433.9469,10217.9451,10281.14,9513.7349,8860.0851,8747.3658,8311.5703,8402.4275,8379.5368,6848.4675,8663.8824,9079.1771,8727.9404,8626.7235,9611.9974,9652.9099,9274.377,9270.1069,10338.0388,11215.1581,9856.5818,8943.4491,10581.9868,12977.6151,9285.1518,12794.6727,12995.95,13133.0237,11608.1585
394910,46,"New Orleans, LA",Msa,LA,9539.4341,9495.5714,9887.1252,9089.4775,8904.5774,10601.114,10290.3704,9407.6667,10449.0981,9899.1281,10254.967,9549.077,10533.4442,9332.6431,8206.2738,8924.872,9852.3085,9455.4779,11011.0752,9917.3746,10878.1438,10177.5877,8676.4748,9718.014,8580.2222,8810.4747,9010.8391,9343.9611,10460.8997,9413.743,8104.1732,8278.1581,10210.1385,9986.3098,10608.7732,12182.1758,10878.0132,12181.3747,10368.5738,12262.1327,12642.9815,12909.9557,12615.587,15596.1541,14309.201,12885.6632
394425,47,"Buffalo, NY",Msa,NY,8972.96,8387.7484,7863.9614,9934.8043,8793.55,9313.3726,10801.7247,11650.5936,10452.4357,10092.2725,10110.7311,9515.2959,8766.5179,8937.7889,7954.5457,8189.6157,9999.8056,10820.7398,9743.0526,10348.9983,11106.1605,10923.4346,11002.4746,10296.1722,9728.7132,8301.7138,8724.1361,9865.0,9971.6008,11158.4806,13097.7624,10646.3598,11367.2837,13270.4065,12108.6242,11970.6394,11430.7592,10300.2751,11853.0061,10084.0993,12012.3182,13506.7797,15875.4031,14655.1638,12906.0195,14401.7385
395012,48,"Raleigh, NC",Msa,NC,8793.1994,8288.7704,7217.5057,8298.2524,8372.7302,9347.4975,8840.2825,9017.2145,8625.9874,8245.854,8622.5642,7256.6192,7061.5025,6296.0594,5532.3001,7035.983,6782.3856,7655.9265,8460.5473,8106.1084,8141.2531,7242.5497,7073.237,7367.7924,7112.6927,6152.2121,5765.4787,6532.0425,7688.0342,8052.6406,6959.5839,8227.5738,9572.6484,9311.4083,8892.6516,10457.3611,10041.9365,9360.8582,10037.6738,9754.5048,10922.7202,14432.3259,19270.2042,18085.8571,17787.7772,15859.9834
394388,49,"Birmingham, AL",Msa,AL,9145.8669,9011.0064,8927.6757,8775.0052,9950.949,9245.7429,10363.4268,12021.6151,10241.4743,9843.8234,10472.0304,10143.0925,9230.406,10617.4987,8621.7913,10181.6372,10927.7522,11567.5217,11574.751,11724.1185,10640.7971,10703.3565,9416.6928,9668.1169,9387.6106,8719.5543,7052.2298,9150.4562,10247.2338,10521.8134,10705.6461,11831.016,11780.6094,12286.4088,10405.5173,11288.4848,9303.2272,10704.2827,11704.6829,11682.8845,11884.7088,16149.2493,17100.8313,16892.5152,16052.2415,15299.5861
395053,50,"Salt Lake City, UT",Msa,UT,10151.0803,9438.1272,10285.8431,11001.4348,9784.7608,10499.3091,12315.2706,11559.0578,10961.8466,11352.2353,11219.1756,11154.7352,10162.5615,8529.3747,9508.0,8227.6287,8297.9729,9256.8799,11137.2923,10270.5396,10507.9515,10025.0945,10371.1392,9353.2519,8713.0919,8560.2673,7746.6918,10410.5988,12682.5213,12423.8088,10324.8841,11157.8799,11284.6262,14016.2595,15326.2316,14270.6797,16524.3027,15803.3368,13653.5243,16942.8512,23288.0909,27709.6868,28405.6502,26371.434,22081.8303,22968.518
395031,51,"Rochester, NY",Msa,NY,8983.3476,8430.8317,7975.5881,7225.6347,9384.9349,9350.5784,9660.7222,9848.3929,9518.2686,11364.8194,9332.4727,8661.8038,8909.6137,7936.1398,8052.4884,8543.0856,8384.2843,11009.5788,11628.67,10669.3718,11628.0507,11229.7836,9784.0591,11886.7672,9414.6452,9446.1281,9065.7024,7893.0405,10174.7839,11075.8094,10310.283,10352.4943,11219.6055,13155.3687,12329.263,10798.3765,10131.9974,9973.3574,10269.858,10602.6985,12193.617,14991.5929,13625.7565,13802.4819,13081.1961,15573.2676
394640,52,"Grand Rapids, MI",Msa,MI,8721.1241,7993.6973,8141.262,8246.2344,10313.0554,9702.9439,10324.1647,10337.8088,10869.9967,11347.1549,9571.8964,9758.5825,8990.43,8478.2673,10291.4858,7900.2046,9066.4466,9695.9244,11285.1923,11163.5859,11324.334,11323.4665,11745.5964,10153.2815,8937.5486,8268.3302,8463.3907,8616.1099,11354.2185,10316.2118,9213.1905,11044.9418,12990.4085,12641.3104,12736.796,13447.3674,11877.2289,11587.7259,11175.4408,15634.2422,12140.5096,16392.9481,15119.5797,19779.2031,18970.324,18673.5969
395167,53,"Tucson, AZ",Msa,AZ,8223.1047,8451.5201,8453.1545,10211.7098,9292.0931,10639.9804,10139.9265,9659.2152,7806.4538,8302.5444,8456.1366,7890.0674,8666.7583,8797.3388,12718.8592,10108.0243,10242.2486,9395.9423,10782.1973,9735.0235,9059.002,9031.397,9146.3474,9400.1333,8284.2251,8561.2597,9140.3856,8339.3474,11380.4518,11263.4015,8775.601,9876.9594,11834.7081,11191.314,9480.4804,12055.1593,10910.4427,11322.0854,10515.2085,12551.9436,14819.5249,16632.1338,14394.959,16555.4958,17400.9663,13811.3797
753924,54,"Urban Honolulu, HI",Msa,HI,28572.7083,34510.6426,41552.1899,47767.8794,44759.4427,31108.6809,35349.5287,35454.1741,33226.3248,29764.6667,25272.2733,29009.3131,31248.3696,28060.7128,30220.7967,33771.7692,25108.2753,29907.2721,27031.7411,25578.4261,32940.6825,31280.2309,32020.6186,34656.9012,41951.1316,37952.2939,40566.9862,53103.0,43142.6402,38607.7438,27933.4581,30179.6517,37998.8306,36417.6593,47381.8707,54990.1525,58546.7048,78027.1262,50680.9775,87954.0247,44393.0175,43432.4516,80366.1017,83710.5957,76134.0,71202.4824
395169,55,"Tulsa, OK",Msa,OK,6598.6876,6368.9522,6747.1388,6433.2171,6728.8268,7733.2404,7440.1312,6938.4024,7165.4387,7014.2153,7104.7936,6461.9974,6229.5646,6569.6782,6890.3097,7707.0786,7651.5878,8031.1146,8377.2836,8378.7781,8800.2292,7752.1133,8026.0074,8262.9056,7730.1276,8616.4545,7698.7444,8420.3694,9652.2433,8283.3074,7961.3131,9486.3502,9623.3421,9113.9687,9716.0885,8592.4078,8645.6195,8619.5675,8076.5457,11046.0995,15659.3803,13138.2259,17564.4603,14401.7099,14592.6653,13486.5997
394619,56,"Fresno, CA",Msa,CA,10238.8901,10362.1163,11160.5776,11092.0684,8992.0417,11868.6693,11085.4855,11088.0949,9961.818,9942.2522,9436.1681,10135.7153,10119.6839,10105.3843,8596.717,8842.595,9774.673,11041.5435,10276.9488,11619.622,10909.0068,10357.987,10431.157,10082.8601,9554.0615,9455.0716,8974.9116,9393.1791,11293.8317,10921.6063,10571.4486,10098.4948,10834.7284,12023.7181,13576.8117,13599.1946,13874.3274,10809.4576,11415.7411,13790.7685,18162.7625,18827.8511,19363.4545,16140.5802,20808.8457,19822.8702
395238,57,"Worcester, MA",Msa,MA,9802.5048,9713.6834,10113.8216,10395.2565,11343.2558,9957.2726,11661.9375,12274.3548,12339.2037,11456.4238,11897.2002,11223.8931,11487.2104,10796.4601,9893.9979,9956.9685,10240.2714,10604.9651,10463.4215,11694.1067,11873.3773,11061.1384,11472.1178,11123.4124,10640.8168,10114.1687,8848.2735,11365.1537,12555.1753,13723.9677,13038.0361,11777.2593,12389.3454,14633.1888,14810.8198,15920.6091,15964.0416,12890.7571,15909.9185,18575.9769,18041.7848,18937.1867,17597.8456,22629.5858,19638.0676,17375.336
394415,58,"Stamford, CT",Msa,CT,41715.7442,31134.8302,29681.4032,39305.4646,36802.0909,41145.7893,50632.5109,40644.0821,37412.7843,33201.0064,31014.7014,40448.1093,35762.9766,30209.5993,27562.0473,45354.7489,48989.8521,44784.1302,46566.6009,36500.9386,37395.4632,34856.6935,26636.4283,44995.6347,32751.2717,27534.4519,30830.5017,48098.3599,46635.1574,36519.999,29885.1209,39729.5183,42085.3706,43128.992,39671.6724,54606.0997,51138.3398,41302.3764,33350.4636,65151.6895,74004.9958,73756.1896,71733.5063,63940.66,55646.7036,56649.59
394312,59,"Albuquerque, NM",Msa,NM,6194.3427,6397.3084,7000.25,6641.3427,6880.692,7261.0978,8232.6007,7773.5352,7470.967,7091.7669,6607.8448,6779.2004,6773.9822,6481.2153,5754.5553,7255.6761,6861.5978,7390.3575,8089.8962,8360.9485,7415.1643,8103.8895,8210.5483,7860.8323,8070.9695,7666.6277,7250.4624,8483.6919,8122.3812,7503.975,7766.8464,8126.653,9190.6897,9596.7249,8944.0522,9940.3021,8945.4434,8762.8386,9599.5149,9858.9467,10434.703,12110.7872,12368.7521,15242.841,13086.1003,14084.2016
394308,60,"Albany, NY",Msa,NY,8697.6396,9063.1684,8085.9639,8771.0359,10359.649,10496.8187,10915.8714,10287.0969,10195.1088,10830.5041,10232.7417,9776.9352,9764.1452,8744.719,8785.8539,8479.1756,9693.5913,10071.4326,9942.7028,9575.5308,11109.6987,9449.2254,9959.1001,9028.5006,8858.9924,8266.4634,7567.7117,8440.186,9373.1641,9109.6046,9510.4037,9347.3284,11598.9568,10955.9352,11836.9264,10845.4825,10226.3185,10699.3389,9425.5048,9087.3088,8074.4493,12079.7458,13356.1781,13745.744,15016.0644,12571.4972
394938,61,"Omaha, NE",Msa,NE,8044.8568,7979.7738,8827.4021,7095.6811,9011.7774,8036.4629,8278.1538,8618.5312,8864.0226,9031.2507,8609.3792,7974.2206,7951.7095,7050.1292,7096.7445,6934.0153,7364.5506,8585.1111,9214.6023,8761.8309,8756.17,8590.0847,9053.4779,8211.8664,8243.9403,7393.5745,7382.3892,7158.115,7281.3558,7911.1693,7208.2164,8846.8667,9287.4638,10488.7556,10423.2929,10241.0533,9946.7171,9960.0819,9951.6857,8430.7796,15833.6795,11714.4024,14384.2,14070.2548,13574.2663,12830.2689
394908,62,"New Haven, CT",Msa,CT,13996.4017,11020.6024,16325.0,14538.007,11987.9712,11204.4588,13608.3532,14713.0162,13016.9437,12334.1357,14024.35,13096.7539,12891.593,12374.3488,12561.4152,14791.8386,9779.3721,12207.8314,14042.6181,14040.6553,12351.048,11835.6381,13303.5852,14076.0993,12470.6742,10670.7341,13102.6953,11497.8325,15993.8674,13593.9619,11959.0989,12029.6017,15144.4397,14106.99,15808.3864,18914.6637,14515.5438,14017.5989,16302.5704,19977.481,14192.7536,18078.4595,28989.5972,33251.527,22662.1652,23734.6623
394357,63,"Bakersfield, CA",Msa,CA,8853.5796,8149.5697,7776.0335,7968.966,8721.6341,8582.2724,7954.0679,8978.0619,8751.2299,8451.2301,8666.5493,7487.065,7585.8242,7473.5225,7496.1581,7596.5081,7430.987,7688.3759,9111.7108,8577.6655,8877.8662,8876.6944,8179.2437,8893.8658,8166.5717,8836.6674,8407.0068,8074.3515,10516.5923,8044.6341,7696.786,7828.5133,11063.0395,9897.8555,9518.1775,10206.1032,10460.8013,9953.7455,10127.6424,8442.3102,11818.8993,13267.9304,13361.8712,15172.142,17760.1724,13439.7283
394753,64,"Knoxville, TN",Msa,TN,8745.1983,8464.9042,9368.7449,8323.1046,8467.2024,9503.9826,10152.388,10249.4314,10003.885,9455.9401,8601.4429,8836.7514,8803.0892,8817.7136,10502.0,9183.9324,10676.7627,9379.8015,10373.5888,9667.9856,10970.8503,9546.0632,10815.2279,9222.9277,8831.3926,9561.8714,8074.5286,8064.054,9985.8816,10468.1603,8342.4719,10234.2485,10160.2929,10672.8508,10988.2852,11457.774,10213.2883,9793.8456,9573.248,11632.0179,16330.445,10994.7686,18265.4612,17269.7448,16372.3433,14617.8821
394653,65,"Greenville, SC",Msa,SC,8062.5419,7918.9554,9525.5417,8038.5906,8801.8602,8899.2065,8674.0141,8720.2419,9062.4667,8404.1302,9398.2002,8383.9792,9298.1652,8048.959,7291.5169,7673.1835,9316.3429,8432.9876,9798.97,9158.2257,9181.8711,7813.2863,7284.3701,7830.3802,7220.2286,6825.8407,7486.1356,6851.5109,8671.3134,7845.9558,7730.6269,8099.3456,7700.6259,8268.8745,8461.1994,8910.3021,8181.5045,9403.1123,9226.2261,9144.7821,9183.6066,11923.2038,13989.7842,12462.6784,12576.1321,12660.0547
394952,66,"Ventura, CA",Msa,CA,20293.3098,22195.1712,23990.1634,29249.8257,21791.3807,22906.4459,22494.3499,20824.3142,21145.1385,23030.7485,21857.1599,18676.2914,18388.9245,18631.4739,15726.9035,17324.2972,21177.1391,20179.6241,19731.2875,20664.9097,21343.4117,21744.301,20379.4547,21982.3848,22089.3086,20907.4463,21224.7457,31048.2951,44987.5408,29725.9573,24230.0957,27315.4595,28316.3724,35989.4219,31830.0954,49771.1624,32437.5961,33364.2481,35100.65,55970.4242,67832.1746,56245.5222,63772.5529,75512.9405,49141.9355,50312.9138
394318,67,"Allentown, PA",Msa,PA,9749.5542,8692.2537,10174.701,8920.7183,8734.249,8712.7933,10290.6332,10650.3119,10906.0785,9648.8684,9777.7463,9331.7071,10044.6296,10126.8793,9006.8697,9576.4369,9540.4885,9823.28,9686.5014,10134.9566,10122.3144,10565.7223,9549.0884,9634.6275,9907.882,9016.0051,8955.2335,8646.5141,11574.1898,11534.9046,17569.0397,10566.0607,12023.6674,11109.7237,11765.2326,14047.6861,12809.1807,10545.5599,10471.2514,13360.1833,16983.5978,15156.7374,13056.8429,14194.6233,14488.5406,13466.6792
394561,68,"El Paso, TX",Msa,TX,5742.6541,5245.0117,5013.8976,5488.4323,5421.6364,4985.1958,5053.4701,5902.8774,5438.6747,5388.1201,5169.7216,5241.5806,5137.106,5728.3027,5785.2688,6326.9978,5655.515,6256.4295,6374.798,5907.1215,6112.5192,5997.3243,6159.4455,6399.9781,5545.9923,5793.2959,5158.5495,6527.0872,5824.2596,6353.0772,6889.4607,5798.3292,6307.23,6744.2194,8063.495,8337.9202,7162.2448,6910.0914,6904.1517,7766.1472,7037.781,8536.0172,11442.8917,8609.4426,10102.782,9905.9946
394367,69,"Baton Rouge, LA",Msa,LA,8823.3788,9044.0094,7882.5622,8375.79,8159.784,8586.7744,8729.2298,8016.2226,7648.838,7372.4903,7603.8492,7966.0339,7416.5941,7780.8802,7327.6631,7346.0661,7812.4606,8106.2222,7780.025,7931.2722,7656.4419,8112.6927,7538.1733,8025.0983,6436.3323,7587.7258,7945.3517,6022.545,6490.0219,8403.3261,7215.7893,7492.7046,8127.1523,8175.6695,7949.508,7775.5861,7528.7038,7476.4758,7662.1995,9195.3227,11192.9451,9081.724,11858.131,12042.0456,11905.9172,11209.9912
394521,70,"Dayton, OH",Msa,OH,5734.828,5067.1185,5569.762,5483.3569,5990.8154,6822.9467,6031.4923,6740.6712,6709.4081,6551.9557,5955.6182,5654.3894,5375.1935,5191.7428,4144.1368,4961.1879,6361.3389,6043.2361,7537.0433,7293.8814,7245.4003,6821.0737,7341.2063,6828.1661,6352.4742,6108.3436,5639.5313,6000.444,8207.3943,6176.3815,6434.1418,6934.1015,7780.3186,7415.1553,7634.2892,8216.1938,7672.4388,6565.218,8005.045,7941.456,8661.5597,8076.3394,10953.0807,11943.7547,9740.6352,9966.7429
394843,71,"McAllen, TX",Msa,TX,9432.6367,7133.8596,8007.1753,8243.5017,8628.3598,7619.0831,7571.9676,8233.1118,8407.5255,7788.5212,8211.3216,8926.1799,8132.6427,7435.0903,7256.0,8272.5519,7637.4064,8174.3839,9790.0458,7451.4688,8333.7484,8957.0484,8780.5533,10301.2013,9302.858,10102.6141,7747.3795,8827.898,10658.1849,9406.6845,9748.03,8096.2262,9069.8314,8806.2339,9091.6866,9283.0679,8838.1944,10687.1627,8420.5595,9458.5904,7892.7279,9175.5747,11498.6378,11608.0708,10482.2358,12139.1007
394486,72,"Columbia, SC",Msa,SC,6416.407,6484.8414,6215.2654,7697.6584,6761.9778,6643.0202,7570.5135,7369.7809,7816.8279,7783.4464,7114.309,7704.5914,7368.1225,6797.5761,5833.3189,7199.6158,6217.6477,7711.1769,7748.0481,7127.4582,6987.8303,7147.5067,6323.6496,6005.8869,6015.2537,6396.8997,6479.2168,7205.4457,7668.7326,6981.8219,5599.8019,6639.0538,6831.4262,7808.4351,7460.2633,6920.6246,6482.3823,7357.8189,6721.2761,9614.5411,8212.4766,12050.1767,15234.8934,11751.9608,12728.3514,13084.6647
394648,73,"Greensboro, NC",Msa,NC,7184.0631,7468.8724,6916.3831,7318.2281,8878.4983,9650.9313,8728.8961,8807.9036,7924.6336,8439.1865,8507.389,8548.4614,9387.6471,7637.7794,7726.2808,8365.4391,7311.0774,8120.7571,8604.94,7969.6413,8529.1366,8389.8264,7734.7103,8441.5514,7825.7918,6890.2317,6440.5833,7874.6648,7517.0579,8902.5848,5823.3687,8229.4752,9905.4302,9281.0443,8127.4277,8782.0175,7380.6049,7799.1856,8191.1065,7591.2839,8093.75,8448.1728,15448.6923,10136.9565,12293.2381,7631.5882
394304,74,"Akron, OH",Msa,OH,7147.0994,7241.2027,8053.5487,7133.4085,8049.9786,7690.3406,8699.6191,9735.7708,9461.215,9199.7398,8443.7377,8109.9295,8395.1744,6612.2962,6547.1768,6731.7517,7667.2952,7907.6282,8137.9897,9846.8347,9992.6341,8978.4061,9321.1341,8438.115,8914.6878,7202.2306,7037.8367,7625.8026,7899.175,8890.5548,7979.8562,10672.3433,10484.1003,10465.2222,11420.8161,9807.6344,9810.226,9009.381,8932.4661,8002.4798,8251.4145,9627.916,9457.0483,12287.0556,10877.613,11413.4635
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,13616.5923,12133.8509,13638.1546,13083.1824,13665.4299,14273.3398,12584.0768,12181.119,12118.2133,12778.6903,11144.2328,10348.8789,11827.8454,11929.1016,12844.5025,14384.9739,13831.9661,13655.9366,15406.3431,13267.3131,12591.3074,11619.0109,11940.4871,10205.4644,11437.8406,10463.5366,11632.0033,13741.8678,14720.0632,12514.2982,10931.1851,10573.0636,10540.0042,12037.0269,11831.2952,12114.3211,12125.2636,11848.361,13070.6946,14349.921,21557.0668,20779.8682,24764.8018,24294.861,28701.9495,21984.9342
394798,76,"Little Rock, AR",Msa,AR,7122.6645,6366.0954,6776.0819,9980.1121,7211.9235,6427.0163,7616.3614,7240.063,7436.6939,7023.6468,6949.4291,6872.4802,6979.345,6339.8953,6365.3497,7044.0205,7423.6918,7670.2623,7707.9393,7506.5103,7396.4769,7462.7123,7391.2415,7290.0536,6723.8296,6460.7692,7585.4259,7784.6862,8527.667,8008.998,6501.344,7723.9452,7699.0562,7929.409,7173.5529,8442.7746,8030.2967,9108.2982,9490.1779,9491.8879,10934.8281,10194.5876,12829.402,12641.2881,12317.797,11582.4631
395134,77,"Stockton, CA",Msa,CA,10629.1226,9511.5189,10042.4742,9895.2925,11212.821,8944.1075,10878.1957,10980.6758,11831.9367,11689.6193,10878.7121,11727.4517,11077.7508,11354.9222,9005.4618,10116.4479,10347.304,10149.9574,9998.696,11749.3762,10371.8135,10910.6215,11059.6498,10509.7532,10172.8845,10161.0624,11271.8682,11302.4552,14330.0263,11790.9293,9720.7432,9705.3255,14441.8314,12242.5878,13061.5323,15695.3934,18141.6696,16422.1771,21290.2951,18775.1176,16904.9286,18990.2414,28993.2535,28880.5476,28504.306,26281.7
394457,78,"Charleston, SC",Msa,SC,11273.5398,11497.6939,10738.4986,12444.9316,10265.1224,13834.2804,12868.3803,10652.1957,12450.5113,9858.7393,10266.0253,10717.604,11403.6291,10368.3861,9240.5058,10288.996,11290.7176,10710.7849,11935.9053,13036.3285,10293.7318,10477.3427,10141.1923,11164.6062,10467.2675,11538.9421,10517.5939,10997.2813,13048.072,12745.3379,8732.6322,10487.5352,10776.8776,10901.7876,12764.6507,11665.4545,13944.7986,15468.3571,13244.5127,15311.906,16388.9397,19812.5368,20768.9648,22162.301,19748.7936,20152.5468
395143,79,"Syracuse, NY",Msa,NY,6398.9937,6464.5964,6586.6667,5851.3019,8856.3333,7102.4739,7134.7522,8628.6395,9062.6593,7530.2616,8875.9536,7201.5163,8894.3272,8105.8571,7399.8382,7512.8921,5690.2397,7089.0087,7698.5014,8587.1188,8384.2149,8461.4371,8480.4876,8513.707,8304.4293,7335.691,9878.1077,7058.6706,8469.7642,8566.8663,15172.9896,9055.0391,9531.3284,11505.5081,10653.5033,13391.522,10104.1948,12758.0596,10045.7176,7866.4336,10755.9492,9728.7937,12339.3906,19275.0,14445.5166,15093.2969
394484,80,"Colorado Springs, CO",Msa,CO,10648.332,8916.3534,8654.2134,10742.0609,8971.4119,11762.5134,16228.6909,13188.7922,12405.0339,12232.6836,10656.5764,9523.9471,12553.3669,9482.7762,11401.7138,10790.4274,9717.948,10836.0569,11643.7917,15793.9424,11482.4862,12647.2119,13134.6303,11406.3624,13259.5123,9908.1107,9289.4587,14312.6077,13342.8673,16247.2749,14757.5895,13350.742,13256.3442,13995.2855,15664.3227,13563.7255,14864.8939,12199.6397,11898.6753,15113.8996,24230.1465,17969.3315,16727.884,29524.7749,32208.3085,29504.0208
395235,81,"Winston-Salem, NC",Msa,NC,7891.7516,7280.8018,7101.057,9033.4197,9667.0455,10689.9,8925.0055,9120.0819,8803.7988,8558.5137,7913.686,8109.0168,8528.4564,12411.6783,6408.0561,8976.1924,8839.9746,9134.1687,10048.4964,9972.0137,10390.2544,8329.4842,8696.6462,8547.8862,7948.8875,8546.7247,8028.7713,8852.97,10917.6808,9584.8248,9252.3275,8517.8361,9602.1857,9077.0428,8435.4176,8097.8142,9153.5143,9213.0178,8049.4534,9442.3231,10193.7927,20890.9178,27066.6757,10752.5,15000.3939,18155.7209
395224,82,"Wichita, KS",Msa,KS,6150.2172,6194.5911,5418.7153,6056.5041,6559.4477,6938.5,6935.3727,6846.041,6608.4865,7290.199,7050.1347,6541.5106,6264.9438,6249.6923,5705.7724,7287.8056,7879.2766,6860.3773,7562.3734,8236.0509,7895.1332,7803.4545,7773.222,7453.3686,6673.715,6605.2575,6965.5281,6388.4513,7822.0391,6955.4081,7318.3404,7323.6254,8745.7781,8438.7778,8724.914,7189.3269,7454.7597,6965.336,7181.5149,6552.0769,7856.7368,9328.4722,10279.014,11426.1392,11452.3145,10043.4807
395115,83,"Springfield, MA",Msa,MA,9988.3429,7922.1348,7302.8957,7640.1333,10427.5571,9042.9874,10248.9169,10089.2108,10897.1472,9658.7314,9383.9626,8314.5047,9054.1475,8184.7666,8461.8268,8290.3112,8371.7756,8465.783,8929.5243,9194.0635,10303.7595,9817.0125,9489.9931,9522.4613,8887.9403,8395.0591,7612.2591,8896.8953,9534.4101,10447.0199,8537.043,9058.7612,9942.0775,12051.9325,12335.5251,10324.8988,11952.8304,9231.585,9124.5469,11246.6303,11824.7333,15306.3226,13457.4625,19341.8629,16507.961,15455.4238
394440,84,"Fort Myers, FL",Msa,FL,10310.3246,10318.2889,11591.4332,11068.566,11504.0221,11023.2848,11290.3304,10593.6044,9355.9711,8669.1978,9140.3883,8653.365,8938.9756,9315.0328,10700.2695,10342.4493,11397.8759,11868.4381,10723.7662,10073.1932,9572.4105,9570.6717,8038.4074,7864.7498,8337.5414,8231.1173,10795.426,10680.5166,13561.4188,12176.4366,8997.907,9616.6597,10062.5827,9010.2469,9675.6488,11010.672,9709.8616,12862.428,12598.6392,15717.9401,19212.3453,20913.865,21549.5853,21258.8546,21074.5888,19018.7421
394399,85,"Boise City, ID",Msa,ID,7780.096,7301.8632,7625.2812,7960.4966,8298.2635,8998.4948,9288.666,8944.8518,9726.3985,7916.2771,8793.482,7686.5549,7907.5933,7768.8128,7692.8679,7126.7268,6480.7854,7519.3485,8304.0397,10228.3398,8787.4286,8973.7086,9408.4945,8295.3128,8219.5029,7245.9219,6793.8723,7610.1501,8378.25,8758.1991,8094.7471,8521.7759,10164.9938,9924.0605,12315.4571,16428.4557,14359.6615,17381.7697,10449.2869,9990.5988,22290.2174,22398.2776,26052.2186,29043.0418,23125.1378,18827.1887
395160,86,"Toledo, OH",Msa,OH,6208.4205,6839.1514,5890.4516,5943.9914,6271.7962,6418.0366,6984.1012,7497.2913,7745.2857,8381.9477,7590.5566,7092.3881,6528.7732,6297.3052,7423.7965,6868.6636,7986.8039,6962.4723,8203.7167,8496.8873,8555.9397,8329.882,8221.2254,7662.3874,6915.8228,7220.179,5932.1934,6391.5758,7673.5299,7248.1883,7337.9763,7659.8504,9879.405,8638.1956,9143.429,8288.8777,8252.7128,8088.5294,6467.6039,7248.0,7242.2222,"",11751.4954,10442.871,11421.5686,10812.0176
394816,87,"Madison, WI",Msa,WI,10208.1885,9535.459,10647.2292,12105.5103,12531.8296,11213.6851,12705.7434,12539.8973,12312.6379,11206.2052,10956.3283,11666.65,10116.1125,10216.9803,14587.7687,9814.2514,11605.0878,11320.8375,10801.1563,12449.5473,11799.0453,11844.3844,12202.0816,10808.2408,10943.1266,8362.7517,11086.7037,14818.7579,15554.96,15083.2652,11865.8233,13459.2151,13184.8612,13372.3864,15325.8801,12462.0487,15834.3234,13483.0892,13838.0208,16194.2024,15967.2581,20422.2596,20009.7766,18377.2222,16660.338,18084.7061
